Product Code,Ship Direct Flag,Delivery Flash,Stock Level,Stock Promise Date,DROPPEDLINE
EFA614,DIRECT,DF_23WEEKS,0,,N
EFA615,DIRECT,DF_23WEEKS,0,,N
EFA616,DIRECT,DF_23WEEKS,0,,N
EFA617,DIRECT,DF_23WEEKS,0,,N
EFA618,DIRECT,DF_23WEEKS,0,,N
EFA619,DIRECT,DF_23WEEKS,0,,N
EFA620,DIRECT,DF_23WEEKS,0,,N
EFA621,DIRECT,DF_23WEEKS,0,,N
EFA622,DIRECT,DF_23WEEKS,0,,N
EFA623,DIRECT,DF_23WEEKS,0,,N
EFA624,DIRECT,DF_23WEEKS,0,,N
EFA625,DIRECT,DF_23WEEKS,0,,N
EFA626,DIRECT,DF_23WEEKS,0,,N
EFA627,DIRECT,DF_23WEEKS,0,,N
EFA628,DIRECT,DF_23WEEKS,0,,N
EFA629,DIRECT,DF_23WEEKS,0,,N
EFA630,DIRECT,DF_23WEEKS,0,,N
EFA631,DIRECT,DF_23WEEKS,0,,N
EFA632,DIRECT,DF_23WEEKS,0,,N
EFA633,DIRECT,DF_23WEEKS,0,,N
EFA634,DIRECT,DF_23WEEKS,0,,N
EFA635,DIRECT,DF_23WEEKS,0,,N
EFA636,DIRECT,DF_23WEEKS,0,,N
EFA637,DIRECT,DF_23WEEKS,0,,N
EFA638,DIRECT,DF_23WEEKS,0,,N
EFA639,DIRECT,DF_23WEEKS,0,,N
EFA640,DIRECT,DF_23WEEKS,0,,N
EFA641,DIRECT,DF_23WEEKS,0,,N
EFA642,DIRECT,DF_23WEEKS,0,,N
EFA643,DIRECT,DF_23WEEKS,0,,N
EFA644,DIRECT,DF_23WEEKS,0,,N
EFA645,DIRECT,DF_23WEEKS,0,,N
EFA647,DIRECT,DF_23WEEKS,0,,N
EFA648,DIRECT,DF_23WEEKS,0,,N
EFA649,DIRECT,DF_23WEEKS,0,,N
EFA650,DIRECT,DF_23WEEKS,0,,N
EFA651,DIRECT,DF_23WEEKS,0,,N
EFA652,DIRECT,DF_23WEEKS,0,,N
EFA653,DIRECT,DF_23WEEKS,0,,N
EFA654,DIRECT,DF_23WEEKS,0,,N
EFA655,DIRECT,DF_23WEEKS,0,,N
EFA656,DIRECT,DF_23WEEKS,0,,N
EFA657,DIRECT,DF_23WEEKS,0,,N
EFA658,DIRECT,DF_23WEEKS,0,,N
EFA659,DIRECT,DF_23WEEKS,0,,N
EFA660,DIRECT,DF_23WEEKS,0,,N
EFA661,DIRECT,DF_23WEEKS,0,,N
EFA662,DIRECT,DF_23WEEKS,0,,N
EFA663,DIRECT,DF_23WEEKS,0,,N
EFA664,DIRECT,DF_23WEEKS,0,,N
EFA665,DIRECT,DF_23WEEKS,0,,N
EFA666,DIRECT,DF_23WEEKS,0,,N
EFA667,DIRECT,DF_23WEEKS,0,,N
EFA668,DIRECT,DF_23WEEKS,0,,N
EFA669,DIRECT,DF_23WEEKS,0,,N
EFA670,DIRECT,DF_23WEEKS,0,,N
EFA671,DIRECT,DF_23WEEKS,0,,N
EFA672,DIRECT,DF_23WEEKS,0,,N
EFA673,DIRECT,DF_23WEEKS,0,,N
EFA674,DIRECT,DF_23WEEKS,0,,N
EFA678,DIRECT,DF_23WEEKS,0,,N
EFA679,DIRECT,DF_23WEEKS,0,,N
EFA680,DIRECT,DF_23WEEKS,0,,N
EFA681,DIRECT,DF_23WEEKS,0,,N
EFA682,DIRECT,DF_23WEEKS,0,,N
EFA683,DIRECT,DF_23WEEKS,0,,N
EFA684,DIRECT,DF_23WEEKS,0,,N
EFA685,DIRECT,DF_23WEEKS,0,,N
EFA686,DIRECT,DF_23WEEKS,0,,N
EFA687,DIRECT,DF_23WEEKS,0,,N
EFA688,DIRECT,DF_23WEEKS,0,,N
EFA689,DIRECT,DF_23WEEKS,0,,N
EFA690,DIRECT,DF_23WEEKS,0,,N
EFA691,DIRECT,DF_23WEEKS,0,,N
EFA692,DIRECT,DF_23WEEKS,0,,N
EFA693,DIRECT,DF_23WEEKS,0,,N
EFA694,DIRECT,DF_23WEEKS,0,,N
EFA695,DIRECT,DF_23WEEKS,0,,N
EFA696,DIRECT,DF_23WEEKS,0,,N
EFA697,DIRECT,DF_23WEEKS,0,,N
EFA698,DIRECT,DF_23WEEKS,0,,N
EFA717,DIRECT,DF_23WEEKS,0,,N
EFA718,DIRECT,DF_23WEEKS,0,,N
EFA719,DIRECT,DF_23WEEKS,0,,N
EFA720,DIRECT,DF_23WEEKS,0,,N
EFA721,DIRECT,DF_23WEEKS,0,,N
EFA722,DIRECT,DF_23WEEKS,0,,N
EFA723,DIRECT,DF_23WEEKS,0,,N
EFA724,DIRECT,DF_23WEEKS,0,,N
EFA725,DIRECT,DF_23WEEKS,0,,N
EFA726,DIRECT,DF_23WEEKS,0,,N
EFA727,DIRECT,DF_23WEEKS,0,,N
EFA728,DIRECT,DF_23WEEKS,0,,N
EFA729,DIRECT,DF_23WEEKS,0,,N
EFA730,DIRECT,DF_23WEEKS,0,,N
EFA731,DIRECT,DF_23WEEKS,0,,N
EFA732,DIRECT,DF_23WEEKS,0,,N
EFA733,DIRECT,DF_23WEEKS,0,,N
EFA734,DIRECT,DF_23WEEKS,0,,N
EFA735,DIRECT,DF_23WEEKS,0,,N
EFA736,DIRECT,DF_23WEEKS,0,,N
EFA737,DIRECT,DF_23WEEKS,0,,N
EFA738,DIRECT,DF_23WEEKS,0,,N
EFA739,DIRECT,DF_23WEEKS,0,,N
EFA740,DIRECT,DF_23WEEKS,0,,N
EFA741,DIRECT,DF_23WEEKS,0,,N
EFA742,DIRECT,DF_23WEEKS,0,,N
EFA743,DIRECT,DF_23WEEKS,0,,N
EFA744,DIRECT,DF_23WEEKS,0,,N
EFA745,DIRECT,DF_23WEEKS,0,,N
EFA746,DIRECT,DF_23WEEKS,0,,N
EFA747,DIRECT,DF_23WEEKS,0,,N
EFA748,DIRECT,DF_23WEEKS,0,,N
EFA749,DIRECT,DF_23WEEKS,0,,N
EFA750,DIRECT,DF_23WEEKS,0,,N
EFA751,DIRECT,DF_23WEEKS,0,,N
EFA752,DIRECT,DF_23WEEKS,0,,N
EFA753,DIRECT,DF_23WEEKS,0,,N
EFA754,DIRECT,DF_23WEEKS,0,,N
EFA755,DIRECT,DF_23WEEKS,0,,N
EFA756,DIRECT,DF_23WEEKS,0,,N
EFA757,DIRECT,DF_23WEEKS,0,,N
EFA758,DIRECT,DF_23WEEKS,0,,N
EFA759,DIRECT,DF_23WEEKS,0,,N
EFA760,DIRECT,DF_23WEEKS,0,,N
EFA761,DIRECT,DF_23WEEKS,0,,N
EFA762,DIRECT,DF_23WEEKS,0,,N
EFA763,DIRECT,DF_23WEEKS,0,,N
EFA764,DIRECT,DF_23WEEKS,0,,N
EFA765,DIRECT,DF_23WEEKS,0,,N
EFA766,DIRECT,DF_23WEEKS,0,,N
EFA767,DIRECT,DF_23WEEKS,0,,N
EFA768,DIRECT,DF_23WEEKS,0,,N
EFA769,DIRECT,DF_23WEEKS,0,,N
EFA770,DIRECT,DF_23WEEKS,0,,N
EFA771,DIRECT,DF_23WEEKS,0,,N
EFA772,DIRECT,DF_23WEEKS,0,,N
EFA773,DIRECT,DF_23WEEKS,0,,N
EFA774,DIRECT,DF_23WEEKS,0,,N
EFA775,DIRECT,DF_23WEEKS,0,,N
EFA776,DIRECT,DF_23WEEKS,0,,N
EFA777,DIRECT,DF_23WEEKS,0,,N
EFA778,DIRECT,DF_23WEEKS,0,,N
EFA779,DIRECT,DF_23WEEKS,0,,N
EFA780,DIRECT,DF_23WEEKS,0,,N
EFA781,DIRECT,DF_23WEEKS,0,,N
EFA782,DIRECT,DF_23WEEKS,0,,N
EFA783,DIRECT,DF_23WEEKS,0,,N
EFA784,DIRECT,DF_23WEEKS,0,,N
EFA785,DIRECT,DF_23WEEKS,0,,N
EFA786,DIRECT,DF_23WEEKS,0,,N
EFA787,DIRECT,DF_23WEEKS,0,,N
EFA788,DIRECT,DF_23WEEKS,0,,N
EFC100,DIRECT,DF_23WEEKS,0,,N
EFC101,DIRECT,DF_23WEEKS,0,,N
EFC102,DIRECT,DF_23WEEKS,0,,N
EFC103,DIRECT,DF_23WEEKS,0,,N
EFC104,DIRECT,DF_23WEEKS,0,,N
EFC105,DIRECT,DF_23WEEKS,0,,N
EFC106,DIRECT,DF_23WEEKS,0,,N
EFC107,DIRECT,DF_23WEEKS,0,,N
EFC108,DIRECT,DF_23WEEKS,0,,N
EFC109,DIRECT,DF_23WEEKS,0,,N
EFC110,DIRECT,DF_23WEEKS,0,,N
EFC111,DIRECT,DF_23WEEKS,0,,N
EFC112,DIRECT,DF_23WEEKS,0,,N
EFC113,DIRECT,DF_23WEEKS,0,,N
EFC114,DIRECT,DF_23WEEKS,0,,N
EFC115,DIRECT,DF_23WEEKS,0,,N
EFC116,DIRECT,DF_23WEEKS,0,,N
EFC117,DIRECT,DF_23WEEKS,0,,N
EFC118,DIRECT,DF_23WEEKS,0,,N
EFC119,DIRECT,DF_23WEEKS,0,,N
EFC120,DIRECT,DF_23WEEKS,0,,N
EFC121,DIRECT,DF_23WEEKS,0,,N
EFC122,DIRECT,DF_23WEEKS,0,,N
EFC123,DIRECT,DF_23WEEKS,0,,N
EFC124,DIRECT,DF_23WEEKS,0,,N
EFC125,DIRECT,DF_23WEEKS,0,,N
EFC126,DIRECT,DF_23WEEKS,0,,N
EFC127,DIRECT,DF_23WEEKS,0,,N
EFC128,DIRECT,DF_23WEEKS,0,,N
EFC129,DIRECT,DF_23WEEKS,0,,N
EFC130,DIRECT,DF_23WEEKS,0,,N
EFC131,DIRECT,DF_23WEEKS,0,,N
EFC132,DIRECT,DF_23WEEKS,0,,N
EFC133,DIRECT,DF_23WEEKS,0,,N
EFC134,DIRECT,DF_23WEEKS,0,,N
EFC135,DIRECT,DF_23WEEKS,0,,N
EFC136,DIRECT,DF_23WEEKS,0,,N
EFC137,DIRECT,DF_23WEEKS,0,,N
EFC138,DIRECT,DF_23WEEKS,0,,N
EFC139,DIRECT,DF_23WEEKS,0,,N
EFC140,DIRECT,DF_23WEEKS,0,,N
EFC141,DIRECT,DF_23WEEKS,0,,N
EFC142,DIRECT,DF_23WEEKS,0,,N
EFC143,DIRECT,DF_23WEEKS,0,,N
EFC144,DIRECT,DF_23WEEKS,0,,N
EFC145,DIRECT,DF_23WEEKS,0,,N
EFC146,DIRECT,DF_23WEEKS,0,,N
EFC147,DIRECT,DF_23WEEKS,0,,N
EFC148,DIRECT,DF_23WEEKS,0,,N
EFC149,DIRECT,DF_23WEEKS,0,,N
EFC150,DIRECT,DF_23WEEKS,0,,N
EFC151,DIRECT,DF_23WEEKS,0,,N
EFC152,DIRECT,DF_23WEEKS,0,,N
EFC153,DIRECT,DF_23WEEKS,0,,N
EFC154,DIRECT,DF_23WEEKS,0,,N
EFC155,DIRECT,DF_23WEEKS,0,,N
EFC156,DIRECT,DF_23WEEKS,0,,N
EFC157,DIRECT,DF_23WEEKS,0,,N
EFC158,DIRECT,DF_23WEEKS,0,,N
EFC159,DIRECT,DF_23WEEKS,0,,N
EFC160,DIRECT,DF_23WEEKS,0,,N
EFC161,DIRECT,DF_23WEEKS,0,,N
EFC162,DIRECT,DF_23WEEKS,0,,N
EFC163,DIRECT,DF_23WEEKS,0,,N
EFC164,DIRECT,DF_23WEEKS,0,,N
EFC165,DIRECT,DF_23WEEKS,0,,N
EFC166,DIRECT,DF_23WEEKS,0,,N
EFC167,DIRECT,DF_23WEEKS,0,,N
EFC168,DIRECT,DF_23WEEKS,0,,N
EFC169,DIRECT,DF_23WEEKS,0,,N
EFC170,DIRECT,DF_23WEEKS,0,,N
EFC171,DIRECT,DF_23WEEKS,0,,N
EFC172,DIRECT,DF_23WEEKS,0,,N
EFC173,DIRECT,DF_23WEEKS,0,,N
EFC174,DIRECT,DF_23WEEKS,0,,N
EFC175,DIRECT,DF_23WEEKS,0,,N
EFC176,DIRECT,DF_23WEEKS,0,,N
EFC177,DIRECT,DF_23WEEKS,0,,N
EFC178,DIRECT,DF_23WEEKS,0,,N
EFC179,DIRECT,DF_23WEEKS,0,,N
EFC180,DIRECT,DF_23WEEKS,0,,N
EFC181,DIRECT,DF_23WEEKS,0,,N
EFC182,DIRECT,DF_23WEEKS,0,,N
EFC183,DIRECT,DF_23WEEKS,0,,N
EFC184,DIRECT,DF_23WEEKS,0,,N
EFC185,DIRECT,DF_23WEEKS,0,,N
EFC186,DIRECT,DF_23WEEKS,0,,N
EFC187,DIRECT,DF_23WEEKS,0,,N
EFC188,DIRECT,DF_23WEEKS,0,,N
EFC189,DIRECT,DF_23WEEKS,0,,N
EFC190,DIRECT,DF_23WEEKS,0,,N
EFC191,DIRECT,DF_23WEEKS,0,,N
EFC192,DIRECT,DF_23WEEKS,0,,N
EFC193,DIRECT,DF_23WEEKS,0,,N
EFC194,DIRECT,DF_23WEEKS,0,,N
EFC195,DIRECT,DF_23WEEKS,0,,N
EFC196,DIRECT,DF_23WEEKS,0,,N
EFC197,DIRECT,DF_23WEEKS,0,,N
EFC198,DIRECT,DF_23WEEKS,0,,N
EFC199,DIRECT,DF_23WEEKS,0,,N
EFC200,DIRECT,DF_23WEEKS,0,,N
EFC201,DIRECT,DF_23WEEKS,0,,N
EFC202,DIRECT,DF_23WEEKS,0,,N
EFC203,DIRECT,DF_23WEEKS,0,,N
EFC204,DIRECT,DF_23WEEKS,0,,N
EFC205,DIRECT,DF_23WEEKS,0,,N
EFC206,DIRECT,DF_23WEEKS,0,,N
EFC207,DIRECT,DF_23WEEKS,0,,N
EFC208,DIRECT,DF_23WEEKS,0,,N
EFC209,DIRECT,DF_23WEEKS,0,,N
EFC210,DIRECT,DF_23WEEKS,0,,N
EFC211,DIRECT,DF_23WEEKS,0,,N
EFC212,DIRECT,DF_23WEEKS,0,,N
EFC213,DIRECT,DF_23WEEKS,0,,N
EFC337,DIRECT,DF_23WEEKS,0,,N
EFC338,DIRECT,DF_23WEEKS,0,,N
EFD032,DIRECT,DF_34WEEKS,0,,N
EFD033,DIRECT,DF_23WEEKS,0,,N
EFD034,DIRECT,DF_23WEEKS,0,,N
EFD035,DIRECT,DF_23WEEKS,0,,N
EFD833,DIRECT,DF_23WEEKS,0,,N
EFD834,DIRECT,DF_23WEEKS,0,,N
EFD886,DIRECT,DF_23WEEKS,0,,N
EFD887,DIRECT,DF_23WEEKS,0,,N
EFD888,DIRECT,DF_23WEEKS,0,,N
EFD889,DIRECT,DF_23WEEKS,0,,N
EFD890,DIRECT,DF_23WEEKS,0,,N
EFD891,DIRECT,DF_23WEEKS,0,,N
EFD892,DIRECT,DF_23WEEKS,0,,N
EFD893,DIRECT,DF_23WEEKS,0,,N
EFD894,DIRECT,DF_23WEEKS,0,,N
EFE943,DIRECT,DF_23WEEKS,0,,N
EFE944,DIRECT,DF_23WEEKS,0,,N
EFE945,DIRECT,DF_23WEEKS,0,,N
EFJ968,DIRECT,DF_23WEEKS,0,,N
EFR070,DIRECT,DF_23WEEKS,0,,N
EFR071,DIRECT,DF_23WEEKS,0,,N
EFR072,DIRECT,DF_23WEEKS,0,,N
EFR073,DIRECT,DF_23WEEKS,0,,N
EFS003,DIRECT,DF_56WEEKS,0,,N
EFT057,DIRECT,DF_23WEEKS,0,,N
EFT065,DIRECT,DF_34WEEKS,0,,N
EFT066,DIRECT,DF_23WEEKS,0,,N
EFT067,STOCKED,DF_45WEEKS,0,,Y
EFT068,STOCKED,DF_68WEEKS,0,,Y
EFT348,DIRECT,DF_23WEEKS,0,,N
EFX049-N,DIRECT,DF_23WEEKS,0,,N
EFX049-P,DIRECT,DF_23WEEKS,0,,N
EG086,STOCKED,,0,,Y
EG108,STOCKED,,0,,Y
EG499,STOCKED,,0,,Y
EG784,STOCKED,,0,,Y
EGC609,STOCKED,,0,,Y
EGC891,STOCKED,DF_710DAYS,0,,Y
EGC894,STOCKED,DF_710DAYS,0,,Y
EGC897,STOCKED,,0,,Y
EGD385,STOCKED,,0,,Y
EGD873,STOCKED,,0,,Y
EGD880,STOCKED,DF_48HOURS,0,,Y
EGF210,STOCKED,DF_23WEEKS,0,,Y
EGF211,DIRECT,DF_23WEEKS,0,,N
EGF212,DIRECT,DF_23WEEKS,0,,N
EGF213,DIRECT,DF_23WEEKS,0,,N
EGF214,DIRECT,DF_23WEEKS,0,,N
EGF215,DIRECT,DF_23WEEKS,0,,N
EGF216,DIRECT,DF_23WEEKS,0,,N
EGF300,DIRECT,DF_23WEEKS,0,,N
EGF301,DIRECT,DF_23WEEKS,0,,N
EGF302,DIRECT,DF_23WEEKS,0,,N
EGF303,DIRECT,DF_23WEEKS,0,,N
EGF304,DIRECT,DF_23WEEKS,0,,N
EGF305,DIRECT,DF_23WEEKS,0,,N
EGF306,DIRECT,DF_23WEEKS,0,,N
EGF307,DIRECT,DF_23WEEKS,0,,N
EGF308,DIRECT,DF_23WEEKS,0,,N
EGF310,DIRECT,DF_23WEEKS,0,,N
EGF311,DIRECT,DF_23WEEKS,0,,N
EGF320,STOCKED,DF_710DAYS,0,,Y
EGF321,STOCKED,DF_710DAYS,0,,Y
EGF325,STOCKED,DF_710DAYS,0,,Y
EGF332,STOCKED,DF_710DAYS,0,,Y
EGF459,DIRECT,DF_23WEEKS,0,,N
EGF604,STOCKED,DF_710DAYS,0,,Y
EGF605,STOCKED,DF_710DAYS,0,,Y
EGF606,STOCKED,DF_710DAYS,0,,Y
EGF608,STOCKED,DF_710DAYS,0,,Y
EGF611,DIRECT,DF_23WEEKS,0,,N
EGF612,DIRECT,DF_23WEEKS,0,,N
EGF613,DIRECT,DF_23WEEKS,0,,N
EGF614,DIRECT,DF_23WEEKS,0,,N
EGF615,DIRECT,DF_23WEEKS,0,,N
EGF616,DIRECT,DF_23WEEKS,0,,N
EGF620,STOCKED,DF_34WEEKS,0,,Y
EGF621,STOCKED,DF_23WEEKS,0,,Y
EGF622,STOCKED,DF_23WEEKS,0,,Y
EGF623,STOCKED,DF_34WEEKS,0,,Y
EGF624,STOCKED,DF_23WEEKS,0,,Y
EGF626,DIRECT,DF_45WEEKS,0,,N
EGF627,STOCKED,DF_710DAYS,0,,Y
EGF630,DIRECT,DF_23WEEKS,0,,N
EGF631,DIRECT,DF_23WEEKS,0,,N
EGF632,DIRECT,DF_23WEEKS,0,,N
EGF633,DIRECT,DF_23WEEKS,0,,N
EGF634,DIRECT,DF_23WEEKS,0,,N
EGF635,STOCKED,DF_710DAYS,0,,Y
EGF636,DIRECT,DF_23WEEKS,0,,N
EGF637,STOCKED,DF_34WEEKS,0,,Y
EGF640,DIRECT,DF_23WEEKS,0,,N
EGF641,DIRECT,DF_23WEEKS,0,,N
EGF642,DIRECT,DF_23WEEKS,0,,N
EGF643,DIRECT,DF_23WEEKS,0,,N
EGF644,DIRECT,DF_23WEEKS,0,,N
EGF645,DIRECT,DF_23WEEKS,0,,N
EGF646,DIRECT,DF_23WEEKS,0,,N
EGF651,STOCKED,DF_34WEEKS,0,,Y
EGF652,STOCKED,DF_710DAYS,0,,Y
EGF653,STOCKED,DF_710DAYS,0,,Y
EGF654,STOCKED,DF_710DAYS,0,,Y
EGF657,DIRECT,DF_23WEEKS,0,,N
EGF658,DIRECT,DF_23WEEKS,0,,N
EGF659,DIRECT,DF_23WEEKS,0,,N
EGF660,DIRECT,DF_23WEEKS,0,,N
EGF661,DIRECT,DF_23WEEKS,0,,N
EGF662,DIRECT,DF_23WEEKS,0,,N
EGF663,DIRECT,DF_23WEEKS,0,,N
EGF665,DIRECT,DF_23WEEKS,0,,N
EGF666,STOCKED,DF_23WEEKS,0,,Y
EGF667,DIRECT,DF_23WEEKS,0,,N
EGF670,DIRECT,DF_23WEEKS,0,,N
EGF671,DIRECT,DF_23WEEKS,0,,N
EGF672,DIRECT,DF_23WEEKS,0,,N
EGF673,STOCKED,DF_710DAYS,0,,Y
EGF674,STOCKED,DF_23WEEKS,0,,Y
EGF675,STOCKED,DF_710DAYS,0,,Y
EGF676,STOCKED,DF_710DAYS,0,,Y
EGF677,STOCKED,DF_23WEEKS,0,,Y
EGF678,STOCKED,DF_710DAYS,0,,Y
EGF679,STOCKED,DF_710DAYS,0,,Y
EGF690,STOCKED,DF_23WEEKS,0,,Y
EGF692,STOCKED,DF_710DAYS,0,,Y
EGF693,STOCKED,DF_710DAYS,0,,Y
EGF700,DIRECT,DF_23WEEKS,0,,N
EGF701,DIRECT,DF_23WEEKS,0,,N
EGF702,DIRECT,DF_23WEEKS,1,,N
EGF703,DIRECT,DF_23WEEKS,0,,N
EGF704,DIRECT,DF_23WEEKS,0,,N
EGF705,DIRECT,DF_23WEEKS,0,,N
EGF706,DIRECT,DF_23WEEKS,0,,N
EGF707,DIRECT,DF_23WEEKS,0,,N
EGF708,DIRECT,DF_23WEEKS,0,,N
EGF709,DIRECT,DF_23WEEKS,0,,N
EGF710,DIRECT,DF_23WEEKS,0,,N
EGF711,DIRECT,DF_23WEEKS,0,,N
EGF955,STOCKED,,0,,Y
EGF956,STOCKED,,0,,Y
EGF962,STOCKED,,0,,Y
EGG107,STOCKED,,0,,Y
EGG216,STOCKED,,0,,Y
EGG218,STOCKED,,0,,Y
EGG290,STOCKED,,0,,Y
EGG292,STOCKED,,0,,Y
EGG294,STOCKED,,0,,Y
EGG295,STOCKED,,0,,Y
EGG296,STOCKED,,0,,Y
EGG297,STOCKED,,0,,Y
EGG298,STOCKED,,0,,Y
EGG299,STOCKED,,0,,Y
EGG477,STOCKED,,0,,Y
EGG497,STOCKED,,0,,Y
EGG637,STOCKED,,0,,Y
EGG638,STOCKED,,0,,Y
EGG639,STOCKED,,0,,Y
EGG641,STOCKED,,0,,Y
EGG642,STOCKED,,0,,Y
EGG643,STOCKED,,0,,Y
EGG645,STOCKED,,0,,Y
EGG646,STOCKED,,0,,Y
EGG651,STOCKED,,0,,Y
EGG672,STOCKED,,0,,Y
EGG703,STOCKED,,0,,Y
EGG705,STOCKED,,0,,Y
EGG707,STOCKED,,0,,Y
EGG916,STOCKED,,0,,Y
EGG918,STOCKED,,0,,Y
EGH061,STOCKED,,0,,Y
EGH131,STOCKED,,0,,Y
EGH444,STOCKED,,0,,Y
EGH445,STOCKED,,0,,Y
EGH551,STOCKED,,0,,Y
EGH552,STOCKED,,0,,Y
EGH553,STOCKED,,0,,Y
EGH555,STOCKED,,0,,Y
EGH557,STOCKED,,0,,Y
EGH558,STOCKED,,0,,Y
EGH560,STOCKED,,0,,Y
EGH585,STOCKED,,0,,Y
EGH598,DIRECT,DF_34WEEKS,0,,N
EGJ571,DIRECT,DF_23WEEKS,0,,N
EGJ572,DIRECT,DF_23WEEKS,0,,N
EGJ637,DIRECT,DF_23WEEKS,0,,N
EGJ638,DIRECT,DF_23WEEKS,0,,N
EGJ639,DIRECT,DF_23WEEKS,0,,N
EGJ640,DIRECT,DF_23WEEKS,0,,N
EGJ765,STOCKED,,0,,Y
EGJ766,STOCKED,,0,,Y
EGJ768,STOCKED,,0,,Y
EGJ971,STOCKED,,0,,Y
EGK822,DIRECT,DF_CALLFORDELIVERY,0,,N
EGL007,STOCKED,,0,,Y
EGL470,DIRECT,DF_23WEEKS,0,,N
EGL471,DIRECT,DF_23WEEKS,0,,N
EGL472,DIRECT,DF_23WEEKS,0,,N
EGL473,DIRECT,DF_23WEEKS,0,,N
EGL474,DIRECT,DF_23WEEKS,0,,N
EGL475,DIRECT,DF_23WEEKS,0,,N
EGL476,DIRECT,DF_23WEEKS,0,,N
EGL477,DIRECT,DF_23WEEKS,0,,N
EGL478,DIRECT,DF_23WEEKS,0,,N
EGL526,DIRECT,DF_23WEEKS,0,,N
EGL527,DIRECT,DF_23WEEKS,0,,N
EGM140,STOCKED,,0,,Y
EGM680,DIRECT,DF_23WEEKS,0,,N
EGM681,DIRECT,DF_23WEEKS,0,,N
EGM682,DIRECT,DF_23WEEKS,0,,N
EGM683,DIRECT,DF_23WEEKS,0,,N
EGM684,DIRECT,DF_23WEEKS,0,,N
EGM685,DIRECT,DF_23WEEKS,0,,N
EGM686,DIRECT,DF_23WEEKS,0,,N
EGM687,DIRECT,DF_23WEEKS,0,,N
EGM688,DIRECT,DF_23WEEKS,0,,N
EGM689,DIRECT,DF_23WEEKS,0,,N
EGM690,DIRECT,DF_23WEEKS,0,,N
EGM691,DIRECT,DF_23WEEKS,0,,N
EGM692,DIRECT,DF_23WEEKS,0,,N
EGM693,DIRECT,DF_23WEEKS,0,,N
EGM694,STOCKED,DF_23WEEKS,0,,Y
EGM695,STOCKED,DF_23WEEKS,0,,Y
EGM744-N,STOCKED,,0,,Y
EGN994,DIRECT,DF_23WEEKS,0,,N
EGP774,STOCKED,DF_57DAYS,0,,Y
EGP775,STOCKED,DF_57DAYS,0,,Y
EGP973,STOCKED,DF_23WEEKS,0,,Y
EGP975,STOCKED,DF_68WEEKS,0,,Y
EGP981-K1,DIRECT,DF_56WEEKS,0,,N
EGP981-K2,DIRECT,DF_23WEEKS,0,,N
EGP981-K3,DIRECT,DF_34WEEKS,0,,N
EGP982-K2,DIRECT,DF_23WEEKS,0,,N
EGP982-K3,DIRECT,DF_23WEEKS,0,,N
EGR351,DIRECT,DF_23WEEKS,0,,N
EGR352,DIRECT,DF_23WEEKS,0,,N
EGR353,DIRECT,DF_23WEEKS,0,,N
EGR354,DIRECT,DF_23WEEKS,0,,N
EGR355,DIRECT,DF_23WEEKS,0,,N
EGR356,DIRECT,DF_23WEEKS,0,,N
EGR357,DIRECT,DF_23WEEKS,0,,N
EGR399,STOCKED,DF_45WEEKS,0,,Y
EGR934,DIRECT,DF_23WEEKS,0,,N
EGR935,DIRECT,DF_23WEEKS,0,,N
EGR936,DIRECT,DF_23WEEKS,0,,N
EGR937,DIRECT,DF_23WEEKS,0,,N
EGR939,DIRECT,DF_23WEEKS,0,,N
EGR940,DIRECT,DF_23WEEKS,0,,N
EGR941,DIRECT,DF_23WEEKS,0,,N
EGR942,DIRECT,DF_23WEEKS,0,,N
EGR944,DIRECT,DF_23WEEKS,0,,N
EGR945,DIRECT,DF_23WEEKS,0,,N
EGR946,DIRECT,DF_23WEEKS,0,,N
EGR947,DIRECT,DF_23WEEKS,0,,N
EGR948,DIRECT,DF_23WEEKS,0,,N
EGR949,DIRECT,DF_23WEEKS,0,,N
EGR950,DIRECT,DF_23WEEKS,0,,N
EGR951,DIRECT,DF_23WEEKS,0,,N
EGR952,DIRECT,DF_23WEEKS,0,,N
EGT718,STOCKED,DF_23DAYS,0,,Y
EGT719,STOCKED,DF_23DAYS,0,,Y
EGT720,STOCKED,DF_23DAYS,0,,Y
EGT721,STOCKED,DF_23DAYS,0,,Y
EGT722,STOCKED,DF_23DAYS,0,,Y
EGT724,STOCKED,DF_23DAYS,0,,Y
EGT725,STOCKED,DF_23DAYS,0,,Y
EGT727,STOCKED,DF_23DAYS,0,,Y
EGT728,STOCKED,DF_23DAYS,0,,Y
EGT729,STOCKED,DF_23DAYS,0,,Y
EGT730,STOCKED,DF_23DAYS,0,,Y
EGT731,STOCKED,DF_23DAYS,0,,Y
EGT732,STOCKED,DF_23DAYS,0,,Y
EGT733,STOCKED,DF_23DAYS,0,,Y
EGT734,STOCKED,DF_23DAYS,0,,Y
EGT735,STOCKED,DF_23DAYS,0,,Y
EGT736,STOCKED,DF_23DAYS,0,,Y
EGT737-L,STOCKED,DF_23DAYS,0,,Y
EGT738,STOCKED,DF_23DAYS,0,,Y
EGT739,STOCKED,DF_23DAYS,0,,Y
EGT740,STOCKED,DF_23DAYS,0,,Y
EGT741,STOCKED,DF_23DAYS,0,,Y
EGT742,STOCKED,DF_23DAYS,0,,Y
EGT743,STOCKED,DF_23DAYS,0,,Y
EGT744,STOCKED,DF_23DAYS,0,,Y
EGT745,STOCKED,DF_23DAYS,0,,Y
